,speaker_path,listener_path
1148,NoXI/054_2016-04-12_Nottingham/Expert_video/53,NoXI/054_2016-04-12_Nottingham/Novice_video/53
1149,NoXI/053_2016-04-12_Nottingham/Expert_video/1,NoXI/053_2016-04-12_Nottingham/Novice_video/1
1150,NoXI/053_2016-04-12_Nottingham/Expert_video/2,NoXI/053_2016-04-12_Nottingham/Novice_video/2
1151,NoXI/053_2016-04-12_Nottingham/Expert_video/3,NoXI/053_2016-04-12_Nottingham/Novice_video/3
1152,NoXI/053_2016-04-12_Nottingham/Expert_video/4,NoXI/053_2016-04-12_Nottingham/Novice_video/4
1153,NoXI/053_2016-04-12_Nottingham/Expert_video/5,NoXI/053_2016-04-12_Nottingham/Novice_video/5
1154,NoXI/053_2016-04-12_Nottingham/Expert_video/6,NoXI/053_2016-04-12_Nottingham/Novice_video/6
1155,NoXI/053_2016-04-12_Nottingham/Expert_video/7,NoXI/053_2016-04-12_Nottingham/Novice_video/7
1156,NoXI/053_2016-04-12_Nottingham/Expert_video/8,NoXI/053_2016-04-12_Nottingham/Novice_video/8
1157,NoXI/053_2016-04-12_Nottingham/Expert_video/9,NoXI/053_2016-04-12_Nottingham/Novice_video/9
1158,NoXI/053_2016-04-12_Nottingham/Expert_video/10,NoXI/053_2016-04-12_Nottingham/Novice_video/10
1159,NoXI/053_2016-04-12_Nottingham/Expert_video/11,NoXI/053_2016-04-12_Nottingham/Novice_video/11
1160,NoXI/053_2016-04-12_Nottingham/Expert_video/12,NoXI/053_2016-04-12_Nottingham/Novice_video/12
1161,NoXI/053_2016-04-12_Nottingham/Expert_video/13,NoXI/053_2016-04-12_Nottingham/Novice_video/13
1162,NoXI/053_2016-04-12_Nottingham/Expert_video/14,NoXI/053_2016-04-12_Nottingham/Novice_video/14
1163,NoXI/053_2016-04-12_Nottingham/Expert_video/15,NoXI/053_2016-04-12_Nottingham/Novice_video/15
1164,NoXI/053_2016-04-12_Nottingham/Expert_video/16,NoXI/053_2016-04-12_Nottingham/Novice_video/16
1165,NoXI/053_2016-04-12_Nottingham/Expert_video/17,NoXI/053_2016-04-12_Nottingham/Novice_video/17
1166,NoXI/053_2016-04-12_Nottingham/Expert_video/18,NoXI/053_2016-04-12_Nottingham/Novice_video/18
1167,NoXI/053_2016-04-12_Nottingham/Expert_video/19,NoXI/053_2016-04-12_Nottingham/Novice_video/19
1169,NoXI/052_2016-04-12_Nottingham/Expert_video/1,NoXI/052_2016-04-12_Nottingham/Novice_video/1
1170,NoXI/052_2016-04-12_Nottingham/Expert_video/2,NoXI/052_2016-04-12_Nottingham/Novice_video/2
1171,NoXI/052_2016-04-12_Nottingham/Expert_video/3,NoXI/052_2016-04-12_Nottingham/Novice_video/3
1172,NoXI/052_2016-04-12_Nottingham/Expert_video/4,NoXI/052_2016-04-12_Nottingham/Novice_video/4
1173,NoXI/052_2016-04-12_Nottingham/Expert_video/5,NoXI/052_2016-04-12_Nottingham/Novice_video/5
1174,NoXI/052_2016-04-12_Nottingham/Expert_video/6,NoXI/052_2016-04-12_Nottingham/Novice_video/6
1175,NoXI/052_2016-04-12_Nottingham/Expert_video/7,NoXI/052_2016-04-12_Nottingham/Novice_video/7
1176,NoXI/052_2016-04-12_Nottingham/Expert_video/8,NoXI/052_2016-04-12_Nottingham/Novice_video/8
1177,NoXI/052_2016-04-12_Nottingham/Expert_video/9,NoXI/052_2016-04-12_Nottingham/Novice_video/9
1178,NoXI/052_2016-04-12_Nottingham/Expert_video/10,NoXI/052_2016-04-12_Nottingham/Novice_video/10
1179,NoXI/052_2016-04-12_Nottingham/Expert_video/11,NoXI/052_2016-04-12_Nottingham/Novice_video/11
1180,NoXI/052_2016-04-12_Nottingham/Expert_video/12,NoXI/052_2016-04-12_Nottingham/Novice_video/12
1181,NoXI/052_2016-04-12_Nottingham/Expert_video/13,NoXI/052_2016-04-12_Nottingham/Novice_video/13
1182,NoXI/052_2016-04-12_Nottingham/Expert_video/14,NoXI/052_2016-04-12_Nottingham/Novice_video/14
1183,NoXI/052_2016-04-12_Nottingham/Expert_video/15,NoXI/052_2016-04-12_Nottingham/Novice_video/15
1184,NoXI/052_2016-04-12_Nottingham/Expert_video/16,NoXI/052_2016-04-12_Nottingham/Novice_video/16
1185,NoXI/052_2016-04-12_Nottingham/Expert_video/17,NoXI/052_2016-04-12_Nottingham/Novice_video/17
1186,NoXI/052_2016-04-12_Nottingham/Expert_video/18,NoXI/052_2016-04-12_Nottingham/Novice_video/18
1187,NoXI/052_2016-04-12_Nottingham/Expert_video/19,NoXI/052_2016-04-12_Nottingham/Novice_video/19
1188,NoXI/051_2016-04-12_Nottingham/Expert_video/1,NoXI/051_2016-04-12_Nottingham/Novice_video/1
1189,NoXI/051_2016-04-12_Nottingham/Expert_video/2,NoXI/051_2016-04-12_Nottingham/Novice_video/2
1190,NoXI/051_2016-04-12_Nottingham/Expert_video/3,NoXI/051_2016-04-12_Nottingham/Novice_video/3
1191,NoXI/051_2016-04-12_Nottingham/Expert_video/4,NoXI/051_2016-04-12_Nottingham/Novice_video/4
1192,NoXI/051_2016-04-12_Nottingham/Expert_video/5,NoXI/051_2016-04-12_Nottingham/Novice_video/5
1193,NoXI/051_2016-04-12_Nottingham/Expert_video/6,NoXI/051_2016-04-12_Nottingham/Novice_video/6
1194,NoXI/051_2016-04-12_Nottingham/Expert_video/7,NoXI/051_2016-04-12_Nottingham/Novice_video/7
1195,NoXI/051_2016-04-12_Nottingham/Expert_video/8,NoXI/051_2016-04-12_Nottingham/Novice_video/8
1196,NoXI/051_2016-04-12_Nottingham/Expert_video/9,NoXI/051_2016-04-12_Nottingham/Novice_video/9
1197,NoXI/051_2016-04-12_Nottingham/Expert_video/10,NoXI/051_2016-04-12_Nottingham/Novice_video/10
1198,NoXI/051_2016-04-12_Nottingham/Expert_video/11,NoXI/051_2016-04-12_Nottingham/Novice_video/11
1199,NoXI/051_2016-04-12_Nottingham/Expert_video/12,NoXI/051_2016-04-12_Nottingham/Novice_video/12
1200,NoXI/051_2016-04-12_Nottingham/Expert_video/13,NoXI/051_2016-04-12_Nottingham/Novice_video/13
1201,NoXI/051_2016-04-12_Nottingham/Expert_video/14,NoXI/051_2016-04-12_Nottingham/Novice_video/14
1202,NoXI/051_2016-04-12_Nottingham/Expert_video/15,NoXI/051_2016-04-12_Nottingham/Novice_video/15
1203,NoXI/051_2016-04-12_Nottingham/Expert_video/16,NoXI/051_2016-04-12_Nottingham/Novice_video/16
1204,NoXI/051_2016-04-12_Nottingham/Expert_video/17,NoXI/051_2016-04-12_Nottingham/Novice_video/17
1205,NoXI/051_2016-04-12_Nottingham/Expert_video/18,NoXI/051_2016-04-12_Nottingham/Novice_video/18
1206,NoXI/051_2016-04-12_Nottingham/Expert_video/19,NoXI/051_2016-04-12_Nottingham/Novice_video/19
1207,NoXI/051_2016-04-12_Nottingham/Expert_video/20,NoXI/051_2016-04-12_Nottingham/Novice_video/20
1208,NoXI/051_2016-04-12_Nottingham/Expert_video/21,NoXI/051_2016-04-12_Nottingham/Novice_video/21
1209,NoXI/051_2016-04-12_Nottingham/Expert_video/22,NoXI/051_2016-04-12_Nottingham/Novice_video/22
1210,NoXI/051_2016-04-12_Nottingham/Expert_video/23,NoXI/051_2016-04-12_Nottingham/Novice_video/23
1211,NoXI/051_2016-04-12_Nottingham/Expert_video/24,NoXI/051_2016-04-12_Nottingham/Novice_video/24
1212,NoXI/051_2016-04-12_Nottingham/Expert_video/25,NoXI/051_2016-04-12_Nottingham/Novice_video/25
1213,NoXI/051_2016-04-12_Nottingham/Expert_video/26,NoXI/051_2016-04-12_Nottingham/Novice_video/26
1214,NoXI/051_2016-04-12_Nottingham/Expert_video/27,NoXI/051_2016-04-12_Nottingham/Novice_video/27
1215,NoXI/051_2016-04-12_Nottingham/Expert_video/28,NoXI/051_2016-04-12_Nottingham/Novice_video/28
1216,NoXI/051_2016-04-12_Nottingham/Expert_video/29,NoXI/051_2016-04-12_Nottingham/Novice_video/29
1217,NoXI/051_2016-04-12_Nottingham/Expert_video/30,NoXI/051_2016-04-12_Nottingham/Novice_video/30
1218,NoXI/051_2016-04-12_Nottingham/Expert_video/31,NoXI/051_2016-04-12_Nottingham/Novice_video/31
1219,NoXI/051_2016-04-12_Nottingham/Expert_video/32,NoXI/051_2016-04-12_Nottingham/Novice_video/32
1220,NoXI/051_2016-04-12_Nottingham/Expert_video/33,NoXI/051_2016-04-12_Nottingham/Novice_video/33
1221,NoXI/051_2016-04-12_Nottingham/Expert_video/34,NoXI/051_2016-04-12_Nottingham/Novice_video/34
1222,NoXI/051_2016-04-12_Nottingham/Expert_video/35,NoXI/051_2016-04-12_Nottingham/Novice_video/35
1223,NoXI/050_2016-04-12_Nottingham/Expert_video/1,NoXI/050_2016-04-12_Nottingham/Novice_video/1
1224,NoXI/050_2016-04-12_Nottingham/Expert_video/2,NoXI/050_2016-04-12_Nottingham/Novice_video/2
1225,NoXI/050_2016-04-12_Nottingham/Expert_video/3,NoXI/050_2016-04-12_Nottingham/Novice_video/3
1226,NoXI/050_2016-04-12_Nottingham/Expert_video/4,NoXI/050_2016-04-12_Nottingham/Novice_video/4
1227,NoXI/050_2016-04-12_Nottingham/Expert_video/5,NoXI/050_2016-04-12_Nottingham/Novice_video/5
1228,NoXI/050_2016-04-12_Nottingham/Expert_video/6,NoXI/050_2016-04-12_Nottingham/Novice_video/6
1229,NoXI/050_2016-04-12_Nottingham/Expert_video/7,NoXI/050_2016-04-12_Nottingham/Novice_video/7
1230,NoXI/050_2016-04-12_Nottingham/Expert_video/8,NoXI/050_2016-04-12_Nottingham/Novice_video/8
1231,NoXI/050_2016-04-12_Nottingham/Expert_video/9,NoXI/050_2016-04-12_Nottingham/Novice_video/9
1232,NoXI/050_2016-04-12_Nottingham/Expert_video/10,NoXI/050_2016-04-12_Nottingham/Novice_video/10
1233,NoXI/050_2016-04-12_Nottingham/Expert_video/11,NoXI/050_2016-04-12_Nottingham/Novice_video/11
1234,NoXI/050_2016-04-12_Nottingham/Expert_video/12,NoXI/050_2016-04-12_Nottingham/Novice_video/12
1235,NoXI/050_2016-04-12_Nottingham/Expert_video/13,NoXI/050_2016-04-12_Nottingham/Novice_video/13
1236,NoXI/050_2016-04-12_Nottingham/Expert_video/14,NoXI/050_2016-04-12_Nottingham/Novice_video/14
1237,NoXI/050_2016-04-12_Nottingham/Expert_video/15,NoXI/050_2016-04-12_Nottingham/Novice_video/15
1238,NoXI/050_2016-04-12_Nottingham/Expert_video/16,NoXI/050_2016-04-12_Nottingham/Novice_video/16
1239,NoXI/050_2016-04-12_Nottingham/Expert_video/17,NoXI/050_2016-04-12_Nottingham/Novice_video/17
1240,NoXI/050_2016-04-12_Nottingham/Expert_video/18,NoXI/050_2016-04-12_Nottingham/Novice_video/18
1241,NoXI/050_2016-04-12_Nottingham/Expert_video/19,NoXI/050_2016-04-12_Nottingham/Novice_video/19
1242,NoXI/050_2016-04-12_Nottingham/Expert_video/20,NoXI/050_2016-04-12_Nottingham/Novice_video/20
1243,NoXI/050_2016-04-12_Nottingham/Expert_video/21,NoXI/050_2016-04-12_Nottingham/Novice_video/21
1244,NoXI/050_2016-04-12_Nottingham/Expert_video/22,NoXI/050_2016-04-12_Nottingham/Novice_video/22
1245,NoXI/050_2016-04-12_Nottingham/Expert_video/23,NoXI/050_2016-04-12_Nottingham/Novice_video/23
1246,NoXI/050_2016-04-12_Nottingham/Expert_video/24,NoXI/050_2016-04-12_Nottingham/Novice_video/24
1247,NoXI/050_2016-04-12_Nottingham/Expert_video/25,NoXI/050_2016-04-12_Nottingham/Novice_video/25
1248,NoXI/050_2016-04-12_Nottingham/Expert_video/26,NoXI/050_2016-04-12_Nottingham/Novice_video/26
1249,NoXI/050_2016-04-12_Nottingham/Expert_video/27,NoXI/050_2016-04-12_Nottingham/Novice_video/27
1250,NoXI/050_2016-04-12_Nottingham/Expert_video/28,NoXI/050_2016-04-12_Nottingham/Novice_video/28
1251,NoXI/050_2016-04-12_Nottingham/Expert_video/29,NoXI/050_2016-04-12_Nottingham/Novice_video/29
1252,NoXI/050_2016-04-12_Nottingham/Expert_video/30,NoXI/050_2016-04-12_Nottingham/Novice_video/30
1253,NoXI/050_2016-04-12_Nottingham/Expert_video/31,NoXI/050_2016-04-12_Nottingham/Novice_video/31
1254,NoXI/050_2016-04-12_Nottingham/Expert_video/32,NoXI/050_2016-04-12_Nottingham/Novice_video/32
1255,NoXI/050_2016-04-12_Nottingham/Expert_video/33,NoXI/050_2016-04-12_Nottingham/Novice_video/33
1256,NoXI/050_2016-04-12_Nottingham/Expert_video/34,NoXI/050_2016-04-12_Nottingham/Novice_video/34
1257,NoXI/050_2016-04-12_Nottingham/Expert_video/35,NoXI/050_2016-04-12_Nottingham/Novice_video/35
1258,NoXI/050_2016-04-12_Nottingham/Expert_video/36,NoXI/050_2016-04-12_Nottingham/Novice_video/36
1259,NoXI/050_2016-04-12_Nottingham/Expert_video/37,NoXI/050_2016-04-12_Nottingham/Novice_video/37
1260,NoXI/050_2016-04-12_Nottingham/Expert_video/38,NoXI/050_2016-04-12_Nottingham/Novice_video/38
1261,NoXI/050_2016-04-12_Nottingham/Expert_video/39,NoXI/050_2016-04-12_Nottingham/Novice_video/39
1262,NoXI/050_2016-04-12_Nottingham/Expert_video/40,NoXI/050_2016-04-12_Nottingham/Novice_video/40
1263,NoXI/050_2016-04-12_Nottingham/Expert_video/41,NoXI/050_2016-04-12_Nottingham/Novice_video/41
1264,NoXI/050_2016-04-12_Nottingham/Expert_video/42,NoXI/050_2016-04-12_Nottingham/Novice_video/42
1265,NoXI/050_2016-04-12_Nottingham/Expert_video/43,NoXI/050_2016-04-12_Nottingham/Novice_video/43
1266,NoXI/050_2016-04-12_Nottingham/Expert_video/44,NoXI/050_2016-04-12_Nottingham/Novice_video/44
1267,NoXI/050_2016-04-12_Nottingham/Expert_video/45,NoXI/050_2016-04-12_Nottingham/Novice_video/45
1268,NoXI/050_2016-04-12_Nottingham/Expert_video/46,NoXI/050_2016-04-12_Nottingham/Novice_video/46
1300,NoXI/026_2016-04-06_Nottingham/Expert_video/1,NoXI/026_2016-04-06_Nottingham/Novice_video/1
1301,NoXI/026_2016-04-06_Nottingham/Expert_video/2,NoXI/026_2016-04-06_Nottingham/Novice_video/2
1302,NoXI/026_2016-04-06_Nottingham/Expert_video/3,NoXI/026_2016-04-06_Nottingham/Novice_video/3
1303,NoXI/026_2016-04-06_Nottingham/Expert_video/4,NoXI/026_2016-04-06_Nottingham/Novice_video/4
1304,NoXI/026_2016-04-06_Nottingham/Expert_video/5,NoXI/026_2016-04-06_Nottingham/Novice_video/5
1305,NoXI/026_2016-04-06_Nottingham/Expert_video/6,NoXI/026_2016-04-06_Nottingham/Novice_video/6
1306,NoXI/026_2016-04-06_Nottingham/Expert_video/7,NoXI/026_2016-04-06_Nottingham/Novice_video/7
1307,NoXI/026_2016-04-06_Nottingham/Expert_video/8,NoXI/026_2016-04-06_Nottingham/Novice_video/8
1308,NoXI/026_2016-04-06_Nottingham/Expert_video/9,NoXI/026_2016-04-06_Nottingham/Novice_video/9
1309,NoXI/026_2016-04-06_Nottingham/Expert_video/10,NoXI/026_2016-04-06_Nottingham/Novice_video/10
1310,NoXI/026_2016-04-06_Nottingham/Expert_video/11,NoXI/026_2016-04-06_Nottingham/Novice_video/11
1311,NoXI/026_2016-04-06_Nottingham/Expert_video/12,NoXI/026_2016-04-06_Nottingham/Novice_video/12
1312,NoXI/026_2016-04-06_Nottingham/Expert_video/13,NoXI/026_2016-04-06_Nottingham/Novice_video/13
1313,NoXI/026_2016-04-06_Nottingham/Expert_video/14,NoXI/026_2016-04-06_Nottingham/Novice_video/14
1314,NoXI/026_2016-04-06_Nottingham/Expert_video/15,NoXI/026_2016-04-06_Nottingham/Novice_video/15
1315,NoXI/026_2016-04-06_Nottingham/Expert_video/16,NoXI/026_2016-04-06_Nottingham/Novice_video/16
1316,NoXI/026_2016-04-06_Nottingham/Expert_video/17,NoXI/026_2016-04-06_Nottingham/Novice_video/17
1317,NoXI/026_2016-04-06_Nottingham/Expert_video/18,NoXI/026_2016-04-06_Nottingham/Novice_video/18
1318,NoXI/026_2016-04-06_Nottingham/Expert_video/19,NoXI/026_2016-04-06_Nottingham/Novice_video/19
1319,NoXI/026_2016-04-06_Nottingham/Expert_video/20,NoXI/026_2016-04-06_Nottingham/Novice_video/20
1320,NoXI/026_2016-04-06_Nottingham/Expert_video/21,NoXI/026_2016-04-06_Nottingham/Novice_video/21
1321,NoXI/026_2016-04-06_Nottingham/Expert_video/22,NoXI/026_2016-04-06_Nottingham/Novice_video/22
1322,NoXI/026_2016-04-06_Nottingham/Expert_video/23,NoXI/026_2016-04-06_Nottingham/Novice_video/23
1323,NoXI/026_2016-04-06_Nottingham/Expert_video/24,NoXI/026_2016-04-06_Nottingham/Novice_video/24
1324,NoXI/028_2016-04-06_Nottingham/Expert_video/1,NoXI/028_2016-04-06_Nottingham/Novice_video/1
1325,NoXI/028_2016-04-06_Nottingham/Expert_video/2,NoXI/028_2016-04-06_Nottingham/Novice_video/2
1326,NoXI/028_2016-04-06_Nottingham/Expert_video/3,NoXI/028_2016-04-06_Nottingham/Novice_video/3
1327,NoXI/028_2016-04-06_Nottingham/Expert_video/4,NoXI/028_2016-04-06_Nottingham/Novice_video/4
1328,NoXI/028_2016-04-06_Nottingham/Expert_video/5,NoXI/028_2016-04-06_Nottingham/Novice_video/5
1329,NoXI/028_2016-04-06_Nottingham/Expert_video/6,NoXI/028_2016-04-06_Nottingham/Novice_video/6
1330,NoXI/028_2016-04-06_Nottingham/Expert_video/7,NoXI/028_2016-04-06_Nottingham/Novice_video/7
1331,NoXI/028_2016-04-06_Nottingham/Expert_video/8,NoXI/028_2016-04-06_Nottingham/Novice_video/8
1332,NoXI/028_2016-04-06_Nottingham/Expert_video/9,NoXI/028_2016-04-06_Nottingham/Novice_video/9
1333,NoXI/028_2016-04-06_Nottingham/Expert_video/10,NoXI/028_2016-04-06_Nottingham/Novice_video/10
1334,NoXI/028_2016-04-06_Nottingham/Expert_video/11,NoXI/028_2016-04-06_Nottingham/Novice_video/11
1335,NoXI/028_2016-04-06_Nottingham/Expert_video/12,NoXI/028_2016-04-06_Nottingham/Novice_video/12
1336,NoXI/028_2016-04-06_Nottingham/Expert_video/13,NoXI/028_2016-04-06_Nottingham/Novice_video/13
1337,NoXI/028_2016-04-06_Nottingham/Expert_video/14,NoXI/028_2016-04-06_Nottingham/Novice_video/14
1338,NoXI/028_2016-04-06_Nottingham/Expert_video/15,NoXI/028_2016-04-06_Nottingham/Novice_video/15
1339,NoXI/028_2016-04-06_Nottingham/Expert_video/16,NoXI/028_2016-04-06_Nottingham/Novice_video/16
1340,NoXI/028_2016-04-06_Nottingham/Expert_video/17,NoXI/028_2016-04-06_Nottingham/Novice_video/17
1341,NoXI/028_2016-04-06_Nottingham/Expert_video/18,NoXI/028_2016-04-06_Nottingham/Novice_video/18
1342,NoXI/028_2016-04-06_Nottingham/Expert_video/19,NoXI/028_2016-04-06_Nottingham/Novice_video/19
1343,NoXI/028_2016-04-06_Nottingham/Expert_video/20,NoXI/028_2016-04-06_Nottingham/Novice_video/20
1344,NoXI/028_2016-04-06_Nottingham/Expert_video/21,NoXI/028_2016-04-06_Nottingham/Novice_video/21
1345,NoXI/028_2016-04-06_Nottingham/Expert_video/22,NoXI/028_2016-04-06_Nottingham/Novice_video/22
1346,NoXI/028_2016-04-06_Nottingham/Expert_video/23,NoXI/028_2016-04-06_Nottingham/Novice_video/23
1347,NoXI/028_2016-04-06_Nottingham/Expert_video/24,NoXI/028_2016-04-06_Nottingham/Novice_video/24
1348,NoXI/028_2016-04-06_Nottingham/Expert_video/25,NoXI/028_2016-04-06_Nottingham/Novice_video/25
1349,NoXI/028_2016-04-06_Nottingham/Expert_video/26,NoXI/028_2016-04-06_Nottingham/Novice_video/26
1350,NoXI/028_2016-04-06_Nottingham/Expert_video/27,NoXI/028_2016-04-06_Nottingham/Novice_video/27
1351,NoXI/028_2016-04-06_Nottingham/Expert_video/28,NoXI/028_2016-04-06_Nottingham/Novice_video/28
1352,NoXI/028_2016-04-06_Nottingham/Expert_video/29,NoXI/028_2016-04-06_Nottingham/Novice_video/29
1353,NoXI/028_2016-04-06_Nottingham/Expert_video/30,NoXI/028_2016-04-06_Nottingham/Novice_video/30
1354,NoXI/028_2016-04-06_Nottingham/Expert_video/31,NoXI/028_2016-04-06_Nottingham/Novice_video/31
1355,NoXI/028_2016-04-06_Nottingham/Expert_video/32,NoXI/028_2016-04-06_Nottingham/Novice_video/32
1356,NoXI/028_2016-04-06_Nottingham/Expert_video/33,NoXI/028_2016-04-06_Nottingham/Novice_video/33
1357,NoXI/028_2016-04-06_Nottingham/Expert_video/34,NoXI/028_2016-04-06_Nottingham/Novice_video/34
1358,NoXI/028_2016-04-06_Nottingham/Expert_video/35,NoXI/028_2016-04-06_Nottingham/Novice_video/35
1359,NoXI/028_2016-04-06_Nottingham/Expert_video/36,NoXI/028_2016-04-06_Nottingham/Novice_video/36
1360,NoXI/028_2016-04-06_Nottingham/Expert_video/37,NoXI/028_2016-04-06_Nottingham/Novice_video/37
1361,NoXI/028_2016-04-06_Nottingham/Expert_video/38,NoXI/028_2016-04-06_Nottingham/Novice_video/38
1362,NoXI/063_2016-04-14_Nottingham/Expert_video/1,NoXI/063_2016-04-14_Nottingham/Novice_video/1
1363,NoXI/063_2016-04-14_Nottingham/Expert_video/2,NoXI/063_2016-04-14_Nottingham/Novice_video/2
1364,NoXI/063_2016-04-14_Nottingham/Expert_video/3,NoXI/063_2016-04-14_Nottingham/Novice_video/3
1365,NoXI/063_2016-04-14_Nottingham/Expert_video/4,NoXI/063_2016-04-14_Nottingham/Novice_video/4
1366,NoXI/063_2016-04-14_Nottingham/Expert_video/5,NoXI/063_2016-04-14_Nottingham/Novice_video/5
1367,NoXI/063_2016-04-14_Nottingham/Expert_video/6,NoXI/063_2016-04-14_Nottingham/Novice_video/6
1368,NoXI/063_2016-04-14_Nottingham/Expert_video/7,NoXI/063_2016-04-14_Nottingham/Novice_video/7
1369,NoXI/063_2016-04-14_Nottingham/Expert_video/8,NoXI/063_2016-04-14_Nottingham/Novice_video/8
1370,NoXI/063_2016-04-14_Nottingham/Expert_video/9,NoXI/063_2016-04-14_Nottingham/Novice_video/9
1371,NoXI/063_2016-04-14_Nottingham/Expert_video/10,NoXI/063_2016-04-14_Nottingham/Novice_video/10
1372,NoXI/063_2016-04-14_Nottingham/Expert_video/11,NoXI/063_2016-04-14_Nottingham/Novice_video/11
1373,NoXI/063_2016-04-14_Nottingham/Expert_video/12,NoXI/063_2016-04-14_Nottingham/Novice_video/12
1374,NoXI/063_2016-04-14_Nottingham/Expert_video/13,NoXI/063_2016-04-14_Nottingham/Novice_video/13
1375,NoXI/063_2016-04-14_Nottingham/Expert_video/14,NoXI/063_2016-04-14_Nottingham/Novice_video/14
1376,NoXI/063_2016-04-14_Nottingham/Expert_video/15,NoXI/063_2016-04-14_Nottingham/Novice_video/15
1377,NoXI/063_2016-04-14_Nottingham/Expert_video/16,NoXI/063_2016-04-14_Nottingham/Novice_video/16
1378,NoXI/063_2016-04-14_Nottingham/Expert_video/17,NoXI/063_2016-04-14_Nottingham/Novice_video/17
1379,NoXI/063_2016-04-14_Nottingham/Expert_video/18,NoXI/063_2016-04-14_Nottingham/Novice_video/18
1380,NoXI/063_2016-04-14_Nottingham/Expert_video/19,NoXI/063_2016-04-14_Nottingham/Novice_video/19
1381,NoXI/063_2016-04-14_Nottingham/Expert_video/20,NoXI/063_2016-04-14_Nottingham/Novice_video/20
1382,NoXI/063_2016-04-14_Nottingham/Expert_video/21,NoXI/063_2016-04-14_Nottingham/Novice_video/21
1383,NoXI/062_2016-04-14_Nottingham/Expert_video/1,NoXI/062_2016-04-14_Nottingham/Novice_video/1
1384,NoXI/062_2016-04-14_Nottingham/Expert_video/2,NoXI/062_2016-04-14_Nottingham/Novice_video/2
1385,NoXI/062_2016-04-14_Nottingham/Expert_video/3,NoXI/062_2016-04-14_Nottingham/Novice_video/3
1386,NoXI/062_2016-04-14_Nottingham/Expert_video/4,NoXI/062_2016-04-14_Nottingham/Novice_video/4
1387,NoXI/062_2016-04-14_Nottingham/Expert_video/5,NoXI/062_2016-04-14_Nottingham/Novice_video/5
1388,NoXI/062_2016-04-14_Nottingham/Expert_video/6,NoXI/062_2016-04-14_Nottingham/Novice_video/6
1389,NoXI/062_2016-04-14_Nottingham/Expert_video/7,NoXI/062_2016-04-14_Nottingham/Novice_video/7
1390,NoXI/062_2016-04-14_Nottingham/Expert_video/8,NoXI/062_2016-04-14_Nottingham/Novice_video/8
1391,NoXI/062_2016-04-14_Nottingham/Expert_video/9,NoXI/062_2016-04-14_Nottingham/Novice_video/9
1392,NoXI/062_2016-04-14_Nottingham/Expert_video/10,NoXI/062_2016-04-14_Nottingham/Novice_video/10
1393,NoXI/062_2016-04-14_Nottingham/Expert_video/11,NoXI/062_2016-04-14_Nottingham/Novice_video/11
1394,NoXI/062_2016-04-14_Nottingham/Expert_video/12,NoXI/062_2016-04-14_Nottingham/Novice_video/12
1395,NoXI/062_2016-04-14_Nottingham/Expert_video/13,NoXI/062_2016-04-14_Nottingham/Novice_video/13
1396,NoXI/062_2016-04-14_Nottingham/Expert_video/14,NoXI/062_2016-04-14_Nottingham/Novice_video/14
1397,NoXI/062_2016-04-14_Nottingham/Expert_video/15,NoXI/062_2016-04-14_Nottingham/Novice_video/15
1398,NoXI/062_2016-04-14_Nottingham/Expert_video/16,NoXI/062_2016-04-14_Nottingham/Novice_video/16
1399,NoXI/062_2016-04-14_Nottingham/Expert_video/17,NoXI/062_2016-04-14_Nottingham/Novice_video/17
1400,NoXI/062_2016-04-14_Nottingham/Expert_video/18,NoXI/062_2016-04-14_Nottingham/Novice_video/18
1401,NoXI/062_2016-04-14_Nottingham/Expert_video/19,NoXI/062_2016-04-14_Nottingham/Novice_video/19
1402,NoXI/062_2016-04-14_Nottingham/Expert_video/20,NoXI/062_2016-04-14_Nottingham/Novice_video/20
1403,NoXI/062_2016-04-14_Nottingham/Expert_video/21,NoXI/062_2016-04-14_Nottingham/Novice_video/21
1404,NoXI/062_2016-04-14_Nottingham/Expert_video/22,NoXI/062_2016-04-14_Nottingham/Novice_video/22
1405,NoXI/062_2016-04-14_Nottingham/Expert_video/23,NoXI/062_2016-04-14_Nottingham/Novice_video/23
1406,NoXI/062_2016-04-14_Nottingham/Expert_video/24,NoXI/062_2016-04-14_Nottingham/Novice_video/24
1407,NoXI/062_2016-04-14_Nottingham/Expert_video/25,NoXI/062_2016-04-14_Nottingham/Novice_video/25
1408,NoXI/062_2016-04-14_Nottingham/Expert_video/26,NoXI/062_2016-04-14_Nottingham/Novice_video/26
1409,NoXI/062_2016-04-14_Nottingham/Expert_video/27,NoXI/062_2016-04-14_Nottingham/Novice_video/27
1410,NoXI/062_2016-04-14_Nottingham/Expert_video/28,NoXI/062_2016-04-14_Nottingham/Novice_video/28
1411,NoXI/062_2016-04-14_Nottingham/Expert_video/29,NoXI/062_2016-04-14_Nottingham/Novice_video/29
1412,NoXI/062_2016-04-14_Nottingham/Expert_video/30,NoXI/062_2016-04-14_Nottingham/Novice_video/30
1413,NoXI/062_2016-04-14_Nottingham/Expert_video/31,NoXI/062_2016-04-14_Nottingham/Novice_video/31
1414,NoXI/062_2016-04-14_Nottingham/Expert_video/32,NoXI/062_2016-04-14_Nottingham/Novice_video/32
1415,NoXI/062_2016-04-14_Nottingham/Expert_video/33,NoXI/062_2016-04-14_Nottingham/Novice_video/33
1416,NoXI/062_2016-04-14_Nottingham/Expert_video/34,NoXI/062_2016-04-14_Nottingham/Novice_video/34
