site,chat_index,clip_index
UDIVA,040090_talk,7
UDIVA,040090_talk,8
UDIVA,040090_talk,9
UDIVA,041083_animal,4
UDIVA,041083_talk,1
UDIVA,042092_animal,1
UDIVA,042092_animal,13
UDIVA,042092_animal,14
UDIVA,042092_animal,15
UDIVA,042092_animal,16
UDIVA,042092_animal,20
UDIVA,042092_animal,21
UDIVA,042092_animal,4
UDIVA,042092_animal,8
UDIVA,042092_animal,9
UDIVA,042092_ghost,5
UDIVA,042092_talk,12
UDIVA,042092_talk,13
UDIVA,042092_talk,14
UDIVA,042092_talk,3
UDIVA,043079_animal,2
UDIVA,043079_talk,11
UDIVA,043079_talk,12
UDIVA,043079_talk,15
UDIVA,043079_talk,18
UDIVA,043079_talk,19
UDIVA,043079_talk,20
UDIVA,043079_talk,21
UDIVA,043079_talk,7
UDIVA,043079_talk,8
UDIVA,043143_animal,4
UDIVA,043143_animal,5
UDIVA,043143_animal,50
UDIVA,043143_animal,51
UDIVA,043143_animal,52
UDIVA,043143_animal,53
UDIVA,043143_animal,54
UDIVA,043143_animal,6
UDIVA,043143_animal,9
UDIVA,043143_talk,10
UDIVA,043143_talk,11
UDIVA,043143_talk,18
UDIVA,043143_talk,7
UDIVA,043143_talk,8
UDIVA,043143_talk,9
UDIVA,044156_animal,10
UDIVA,044156_animal,8
UDIVA,044156_animal,9
UDIVA,051076_animal,2
UDIVA,051076_animal,23
UDIVA,051076_animal,24
UDIVA,051076_animal,25
UDIVA,051076_animal,26
UDIVA,051076_animal,3
UDIVA,051076_animal,32
UDIVA,051076_animal,33
UDIVA,051076_animal,4
UDIVA,051076_animal,45
UDIVA,051076_animal,5
UDIVA,051076_animal,6
UDIVA,051076_animal,67
UDIVA,051076_animal,68
UDIVA,051076_animal,69
UDIVA,051076_animal,7
UDIVA,051076_animal,8
UDIVA,051076_talk,13
UDIVA,051076_talk,14
UDIVA,051076_talk,15
UDIVA,051076_talk,16
UDIVA,051076_talk,19
UDIVA,051076_talk,20
UDIVA,051076_talk,7
UDIVA,051076_talk,8
UDIVA,051076_talk,9
UDIVA,051100_animal,32
UDIVA,055125_animal,10
UDIVA,055125_animal,11
UDIVA,055125_animal,12
UDIVA,055125_animal,3
UDIVA,055125_animal,8
UDIVA,055125_animal,9
UDIVA,055128_animal,10
UDIVA,055128_animal,11
UDIVA,055128_animal,12
UDIVA,055128_animal,17
UDIVA,055128_animal,2
UDIVA,055128_animal,3
UDIVA,055128_animal,4
UDIVA,055128_animal,5
UDIVA,055128_animal,6
UDIVA,055128_animal,9
UDIVA,055128_ghost,5
UDIVA,058059_animal,1
UDIVA,058059_animal,10
UDIVA,058059_animal,11
UDIVA,058059_animal,12
UDIVA,058059_animal,13
UDIVA,058059_animal,14
UDIVA,058059_animal,15
UDIVA,058059_animal,2
UDIVA,058059_animal,3
UDIVA,058059_animal,4
UDIVA,058059_animal,5
UDIVA,058059_animal,6
UDIVA,058059_animal,7
UDIVA,058059_talk,1
UDIVA,058059_talk,10
UDIVA,058059_talk,11
UDIVA,058059_talk,12
UDIVA,058059_talk,13
UDIVA,058059_talk,14
UDIVA,058059_talk,15
UDIVA,058059_talk,16
UDIVA,058059_talk,17
UDIVA,058059_talk,18
UDIVA,058059_talk,19
UDIVA,058059_talk,2
UDIVA,058059_talk,3
UDIVA,058059_talk,4
UDIVA,058059_talk,5
UDIVA,058059_talk,6
UDIVA,058059_talk,7
UDIVA,058059_talk,8
UDIVA,058059_talk,9
UDIVA,058110_animal,24
UDIVA,058110_animal,25
UDIVA,058110_ghost,3
UDIVA,058110_talk,8
UDIVA,059134_animal,23
UDIVA,076122_animal,10
UDIVA,076122_animal,14
UDIVA,076122_animal,15
UDIVA,076122_animal,4
UDIVA,076122_animal,5
UDIVA,076122_animal,9
UDIVA,076122_talk,13
UDIVA,076143_animal,1
UDIVA,076143_animal,14
UDIVA,076143_animal,2
UDIVA,076143_animal,3
UDIVA,076143_animal,4
UDIVA,076143_animal,5
UDIVA,076143_animal,6
UDIVA,076143_talk,12
UDIVA,076143_talk,2
UDIVA,076143_talk,3
UDIVA,076143_talk,4
UDIVA,076143_talk,5
UDIVA,076143_talk,6
UDIVA,076143_talk,7
UDIVA,076143_talk,8
UDIVA,076143_talk,9
UDIVA,078156_animal,18
UDIVA,078156_ghost,3
UDIVA,078156_ghost,4
UDIVA,078156_ghost,5
UDIVA,079123_animal,2
UDIVA,079123_animal,3
UDIVA,079123_animal,4
UDIVA,079123_animal,8
UDIVA,079123_animal,9
UDIVA,079123_talk,10
UDIVA,079123_talk,11
UDIVA,079123_talk,12
UDIVA,079123_talk,13
UDIVA,079123_talk,18
UDIVA,079123_talk,8
UDIVA,079123_talk,9
UDIVA,079142_animal,10
UDIVA,079142_animal,11
UDIVA,079142_animal,12
UDIVA,079142_animal,13
UDIVA,079142_animal,14
UDIVA,079142_animal,18
UDIVA,079142_animal,9
UDIVA,079142_talk,12
UDIVA,079142_talk,16
UDIVA,079142_talk,17
UDIVA,079142_talk,4
UDIVA,079142_talk,5
UDIVA,079142_talk,6
UDIVA,079142_talk,7
UDIVA,079142_talk,8
UDIVA,079142_talk,9
UDIVA,092096_animal,1
UDIVA,092096_animal,10
UDIVA,092096_animal,11
UDIVA,092096_animal,12
UDIVA,092096_animal,15
UDIVA,092096_animal,16
UDIVA,092096_animal,17
UDIVA,092096_animal,2
UDIVA,092096_animal,22
UDIVA,092096_animal,26
UDIVA,092096_animal,3
UDIVA,092096_animal,4
UDIVA,092096_animal,5
UDIVA,092096_animal,6
UDIVA,092096_animal,7
UDIVA,092096_animal,8
UDIVA,092096_animal,9
UDIVA,092096_talk,1
UDIVA,092096_talk,19
UDIVA,092096_talk,2
UDIVA,092096_talk,20
UDIVA,092096_talk,7
UDIVA,092096_talk,8
UDIVA,092107_animal,1
UDIVA,092107_animal,10
UDIVA,092107_animal,11
UDIVA,092107_animal,12
UDIVA,092107_animal,13
UDIVA,092107_animal,14
UDIVA,092107_animal,15
UDIVA,092107_animal,16
UDIVA,092107_animal,17
UDIVA,092107_animal,18
UDIVA,092107_animal,19
UDIVA,092107_animal,2
UDIVA,092107_animal,24
UDIVA,092107_animal,25
UDIVA,092107_animal,3
UDIVA,092107_animal,4
UDIVA,092107_animal,8
UDIVA,092107_animal,9
UDIVA,092107_ghost,1
UDIVA,092107_ghost,2
UDIVA,092107_ghost,3
UDIVA,092107_ghost,4
UDIVA,092107_talk,13
UDIVA,092107_talk,5
UDIVA,092107_talk,6
UDIVA,092107_talk,7
UDIVA,092107_talk,8
UDIVA,092108_animal,6
UDIVA,092108_animal,9
UDIVA,092168_animal,1
UDIVA,092168_animal,2
UDIVA,092168_animal,3
UDIVA,092168_animal,4
UDIVA,092168_talk,15
UDIVA,092168_talk,16
UDIVA,092168_talk,17
UDIVA,092168_talk,18
UDIVA,092168_talk,2
UDIVA,092168_talk,3
UDIVA,092168_talk,4
UDIVA,092168_talk,5
UDIVA,097098_animal,1
UDIVA,097098_animal,12
UDIVA,097098_animal,17
UDIVA,097098_animal,18
UDIVA,097098_animal,19
UDIVA,097098_animal,2
UDIVA,097098_animal,25
UDIVA,097098_animal,49
UDIVA,097098_animal,5
UDIVA,097098_animal,50
UDIVA,097098_animal,51
UDIVA,097098_animal,52
UDIVA,097098_animal,6
UDIVA,097098_animal,7
UDIVA,097098_talk,12
UDIVA,097098_talk,16
UDIVA,097142_animal,1
UDIVA,097142_animal,2
UDIVA,098126_animal,31
UDIVA,098126_talk,2
UDIVA,098126_talk,3
UDIVA,101116_animal,10
UDIVA,101116_animal,13
UDIVA,101116_animal,14
UDIVA,101116_animal,18
UDIVA,101116_animal,19
UDIVA,101116_animal,2
UDIVA,101116_animal,20
UDIVA,101116_animal,21
UDIVA,101116_animal,22
UDIVA,101116_animal,23
UDIVA,101116_animal,24
UDIVA,101116_animal,25
UDIVA,101116_animal,26
UDIVA,101116_animal,27
UDIVA,101116_animal,28
UDIVA,101116_animal,29
UDIVA,101116_animal,3
UDIVA,101116_animal,34
UDIVA,101116_animal,4
UDIVA,101116_animal,7
UDIVA,101116_animal,8
UDIVA,101116_animal,9
UDIVA,101116_talk,16
UDIVA,101116_talk,21
UDIVA,101116_talk,22
UDIVA,101116_talk,23
UDIVA,101116_talk,5
UDIVA,101116_talk,9
UDIVA,102173_talk,10
UDIVA,102176_animal,32
UDIVA,102176_animal,40
UDIVA,102176_talk,1
UDIVA,102176_talk,10
UDIVA,102176_talk,11
UDIVA,102176_talk,17
UDIVA,102176_talk,18
UDIVA,102176_talk,19
UDIVA,102176_talk,2
UDIVA,102176_talk,3
UDIVA,102176_talk,6
UDIVA,102176_talk,7
UDIVA,102176_talk,8
UDIVA,102176_talk,9
UDIVA,106108_animal,1
UDIVA,106108_animal,10
UDIVA,106108_animal,11
UDIVA,106108_animal,12
UDIVA,106108_animal,13
UDIVA,106108_animal,14
UDIVA,106108_animal,15
UDIVA,106108_animal,16
UDIVA,106108_animal,17
UDIVA,106108_animal,18
UDIVA,106108_animal,19
UDIVA,106108_animal,2
UDIVA,106108_animal,20
UDIVA,106108_animal,21
UDIVA,106108_animal,22
UDIVA,106108_animal,3
UDIVA,106108_animal,6
UDIVA,106108_animal,7
UDIVA,106108_animal,8
UDIVA,106108_animal,9
UDIVA,106108_ghost,12
UDIVA,106108_talk,13
UDIVA,106108_talk,19
UDIVA,106108_talk,20
UDIVA,106108_talk,6
UDIVA,106108_talk,7
UDIVA,106148_animal,1
UDIVA,106148_animal,10
UDIVA,106148_animal,13
UDIVA,106148_animal,14
UDIVA,106148_animal,17
UDIVA,106148_animal,18
UDIVA,106148_animal,2
UDIVA,106148_animal,3
UDIVA,106148_animal,6
UDIVA,106148_animal,7
UDIVA,106148_ghost,14
UDIVA,106148_talk,1
UDIVA,106148_talk,10
UDIVA,106148_talk,13
UDIVA,106148_talk,14
UDIVA,106148_talk,15
UDIVA,106148_talk,16
UDIVA,106148_talk,17
UDIVA,106148_talk,18
UDIVA,106148_talk,19
UDIVA,106148_talk,2
UDIVA,106148_talk,20
UDIVA,106148_talk,3
UDIVA,106148_talk,4
UDIVA,106148_talk,5
UDIVA,106148_talk,8
UDIVA,106148_talk,9
UDIVA,106173_animal,13
UDIVA,106173_ghost,3
UDIVA,106173_ghost,4
UDIVA,106173_talk,1
UDIVA,106173_talk,19
UDIVA,106173_talk,2
UDIVA,106173_talk,3
UDIVA,106173_talk,4
UDIVA,110136_animal,15
UDIVA,110136_animal,16
UDIVA,112113_animal,10
UDIVA,112113_animal,11
UDIVA,112113_animal,17
UDIVA,112113_animal,3
UDIVA,112113_animal,34
UDIVA,112113_animal,35
UDIVA,112113_animal,4
UDIVA,112113_animal,5
UDIVA,112113_animal,6
UDIVA,112113_animal,7
UDIVA,112113_animal,8
UDIVA,112113_animal,9
UDIVA,112113_talk,8
UDIVA,112132_animal,10
UDIVA,112132_animal,11
UDIVA,112132_animal,12
UDIVA,112132_animal,13
UDIVA,112132_animal,16
UDIVA,112132_animal,17
UDIVA,112132_animal,2
UDIVA,112132_animal,3
UDIVA,112132_animal,4
UDIVA,112132_animal,5
UDIVA,112132_animal,6
UDIVA,112132_animal,7
UDIVA,112132_animal,8
UDIVA,112132_animal,9
UDIVA,112132_talk,1
UDIVA,112132_talk,10
UDIVA,112132_talk,11
UDIVA,112132_talk,12
UDIVA,112132_talk,13
UDIVA,112132_talk,14
UDIVA,112132_talk,15
UDIVA,112132_talk,16
UDIVA,112132_talk,17
UDIVA,112132_talk,18
UDIVA,112132_talk,2
UDIVA,112132_talk,3
UDIVA,112132_talk,4
UDIVA,112132_talk,7
UDIVA,113132_animal,4
UDIVA,113132_animal,5
UDIVA,113132_animal,6
UDIVA,113132_animal,7
UDIVA,113132_animal,8
UDIVA,113132_talk,1
UDIVA,113132_talk,11
UDIVA,113132_talk,12
UDIVA,113132_talk,13
UDIVA,113132_talk,14
UDIVA,113132_talk,15
UDIVA,113132_talk,16
UDIVA,113132_talk,19
UDIVA,113132_talk,2
UDIVA,113132_talk,20
UDIVA,113132_talk,3
UDIVA,113132_talk,4
UDIVA,113132_talk,5
UDIVA,113132_talk,6
UDIVA,113132_talk,7
UDIVA,113132_talk,8
UDIVA,115175_animal,13
UDIVA,115175_animal,14
UDIVA,115175_animal,15
UDIVA,115175_animal,18
UDIVA,115175_animal,2
UDIVA,115175_animal,32
UDIVA,115175_animal,7
UDIVA,115175_animal,8
UDIVA,118125_animal,10
UDIVA,118125_animal,14
UDIVA,118125_animal,15
UDIVA,118125_animal,16
UDIVA,118125_animal,17
UDIVA,118125_animal,18
UDIVA,118125_animal,2
UDIVA,118125_animal,3
UDIVA,118125_animal,4
UDIVA,118125_animal,5
UDIVA,118125_animal,6
UDIVA,118125_animal,7
UDIVA,118125_animal,8
UDIVA,118125_animal,9
UDIVA,118154_animal,22
UDIVA,118154_ghost,2
UDIVA,118154_ghost,3
UDIVA,118154_ghost,4
UDIVA,118154_talk,15
UDIVA,118154_talk,16
UDIVA,118154_talk,17
UDIVA,118154_talk,18
UDIVA,118154_talk,6
UDIVA,118154_talk,7
UDIVA,122144_animal,10
UDIVA,122144_animal,11
UDIVA,122144_animal,12
UDIVA,122144_animal,15
UDIVA,122144_animal,16
UDIVA,122144_animal,21
UDIVA,122144_animal,3
UDIVA,122144_talk,4
UDIVA,123188_animal,10
UDIVA,123188_animal,11
UDIVA,123188_animal,12
UDIVA,123188_animal,13
UDIVA,123188_animal,14
UDIVA,123188_animal,20
UDIVA,123188_animal,21
UDIVA,123188_animal,22
UDIVA,123188_animal,28
UDIVA,123188_animal,29
UDIVA,123188_animal,30
UDIVA,123188_animal,31
UDIVA,123188_animal,55
UDIVA,123188_animal,56
UDIVA,123188_animal,57
UDIVA,123188_animal,58
UDIVA,123188_animal,59
UDIVA,123188_animal,77
UDIVA,123188_animal,78
UDIVA,123188_animal,79
UDIVA,123188_animal,80
UDIVA,123188_talk,5
UDIVA,127128_animal,10
UDIVA,127128_animal,11
UDIVA,127128_animal,12
UDIVA,127128_animal,13
UDIVA,127128_animal,18
UDIVA,127128_animal,25
UDIVA,127128_animal,26
UDIVA,127128_animal,27
UDIVA,127128_animal,5
UDIVA,127128_talk,13
UDIVA,127128_talk,14
UDIVA,127128_talk,15
UDIVA,127128_talk,18
UDIVA,127128_talk,19
UDIVA,127128_talk,2
UDIVA,127128_talk,20
UDIVA,127128_talk,3
UDIVA,127128_talk,4
UDIVA,127128_talk,5
UDIVA,127128_talk,6
UDIVA,127128_talk,7
UDIVA,127128_talk,8
UDIVA,127128_talk,9
UDIVA,127129_animal,2
UDIVA,127129_animal,3
UDIVA,127129_talk,10
UDIVA,127129_talk,11
UDIVA,127129_talk,14
UDIVA,127129_talk,15
UDIVA,127129_talk,16
UDIVA,127129_talk,17
UDIVA,127129_talk,18
UDIVA,127129_talk,19
UDIVA,127129_talk,2
UDIVA,127129_talk,20
UDIVA,127129_talk,3
UDIVA,127129_talk,7
UDIVA,127129_talk,8
UDIVA,127129_talk,9
UDIVA,127184_animal,2
UDIVA,127184_animal,3
UDIVA,127184_animal,4
UDIVA,127184_ghost,10
UDIVA,127184_ghost,11
UDIVA,127184_ghost,12
UDIVA,127184_ghost,9
UDIVA,127184_talk,11
UDIVA,127184_talk,20
UDIVA,127184_talk,6
UDIVA,128129_animal,10
UDIVA,128129_animal,11
UDIVA,128129_animal,12
UDIVA,128129_animal,13
UDIVA,128129_animal,14
UDIVA,128129_animal,15
UDIVA,128129_animal,16
UDIVA,128129_animal,17
UDIVA,128129_animal,18
UDIVA,128129_animal,19
UDIVA,128129_animal,2
UDIVA,128129_animal,20
UDIVA,128129_animal,21
UDIVA,128129_animal,22
UDIVA,128129_animal,23
UDIVA,128129_animal,3
UDIVA,128129_animal,4
UDIVA,128129_animal,5
UDIVA,128129_animal,6
UDIVA,128129_animal,7
UDIVA,128129_animal,8
UDIVA,128129_animal,9
UDIVA,128129_talk,10
UDIVA,128129_talk,11
UDIVA,128129_talk,12
UDIVA,128129_talk,13
UDIVA,128129_talk,14
UDIVA,128129_talk,15
UDIVA,128129_talk,16
UDIVA,128129_talk,17
UDIVA,128129_talk,18
UDIVA,128129_talk,2
UDIVA,128129_talk,21
UDIVA,128129_talk,22
UDIVA,128129_talk,3
UDIVA,128129_talk,4
UDIVA,128129_talk,5
UDIVA,128129_talk,6
UDIVA,128129_talk,7
UDIVA,128129_talk,8
UDIVA,128129_talk,9
UDIVA,140170_animal,1
UDIVA,140170_animal,10
UDIVA,140170_animal,11
UDIVA,140170_animal,19
UDIVA,140170_animal,2
UDIVA,140170_animal,20
UDIVA,140170_animal,3
UDIVA,140170_animal,4
UDIVA,140170_animal,5
UDIVA,140170_animal,6
UDIVA,140170_animal,7
UDIVA,144169_ghost,10
UDIVA,144169_ghost,11
UDIVA,144169_ghost,12
UDIVA,144169_ghost,3
UDIVA,144169_ghost,4
UDIVA,144169_ghost,7
UDIVA,144169_ghost,8
UDIVA,144169_ghost,9
UDIVA,144169_talk,10
UDIVA,144169_talk,11
UDIVA,144169_talk,12
UDIVA,144169_talk,13
UDIVA,144169_talk,14
UDIVA,144169_talk,15
UDIVA,144169_talk,16
UDIVA,144169_talk,17
UDIVA,144169_talk,18
UDIVA,144169_talk,19
UDIVA,144169_talk,2
UDIVA,144169_talk,20
UDIVA,144169_talk,3
UDIVA,144169_talk,4
UDIVA,144169_talk,5
UDIVA,144169_talk,6
UDIVA,144169_talk,7
UDIVA,144169_talk,8
UDIVA,144169_talk,9
UDIVA,144171_animal,1
UDIVA,144171_animal,10
UDIVA,144171_animal,11
UDIVA,144171_animal,12
UDIVA,144171_animal,15
UDIVA,144171_animal,16
UDIVA,144171_animal,17
UDIVA,144171_animal,18
UDIVA,144171_animal,2
UDIVA,144171_animal,26
UDIVA,144171_animal,3
UDIVA,144171_animal,4
UDIVA,144171_animal,7
UDIVA,144171_animal,8
UDIVA,144171_animal,9
UDIVA,144171_ghost,10
UDIVA,144171_ghost,11
UDIVA,144171_ghost,12
UDIVA,144171_ghost,13
UDIVA,144171_ghost,14
UDIVA,144171_ghost,3
UDIVA,144171_ghost,9
UDIVA,144171_talk,1
UDIVA,144171_talk,10
UDIVA,144171_talk,11
UDIVA,144171_talk,14
UDIVA,144171_talk,15
UDIVA,144171_talk,16
UDIVA,144171_talk,17
UDIVA,144171_talk,18
UDIVA,144171_talk,21
UDIVA,144171_talk,4
UDIVA,144171_talk,5
UDIVA,144171_talk,6
UDIVA,144171_talk,7
UDIVA,144171_talk,8
UDIVA,144171_talk,9
UDIVA,144176_animal,1
UDIVA,144176_animal,10
UDIVA,144176_animal,13
UDIVA,144176_animal,14
UDIVA,144176_animal,15
UDIVA,144176_animal,18
UDIVA,144176_animal,19
UDIVA,144176_animal,2
UDIVA,144176_animal,20
UDIVA,144176_animal,21
UDIVA,144176_animal,22
UDIVA,144176_animal,23
UDIVA,144176_animal,24
UDIVA,144176_animal,25
UDIVA,144176_animal,26
UDIVA,144176_animal,27
UDIVA,144176_animal,3
UDIVA,144176_animal,30
UDIVA,144176_animal,33
UDIVA,144176_animal,34
UDIVA,144176_animal,35
UDIVA,144176_animal,36
UDIVA,144176_animal,37
UDIVA,144176_animal,38
UDIVA,144176_animal,39
UDIVA,144176_animal,4
UDIVA,144176_animal,40
UDIVA,144176_animal,41
UDIVA,144176_animal,42
UDIVA,144176_animal,43
UDIVA,144176_animal,44
UDIVA,144176_animal,45
UDIVA,144176_animal,46
UDIVA,144176_animal,47
UDIVA,144176_animal,48
UDIVA,144176_animal,49
UDIVA,144176_animal,5
UDIVA,144176_animal,6
UDIVA,144176_animal,7
UDIVA,144176_animal,8
UDIVA,144176_animal,9
UDIVA,144176_talk,1
UDIVA,144176_talk,10
UDIVA,144176_talk,11
UDIVA,144176_talk,12
UDIVA,144176_talk,13
UDIVA,144176_talk,14
UDIVA,144176_talk,18
UDIVA,144176_talk,19
UDIVA,144176_talk,2
UDIVA,144176_talk,20
UDIVA,144176_talk,23
UDIVA,144176_talk,24
UDIVA,144176_talk,3
UDIVA,144176_talk,4
UDIVA,144176_talk,5
UDIVA,144176_talk,6
UDIVA,144176_talk,7
UDIVA,144176_talk,8
UDIVA,144176_talk,9
UDIVA,151164_animal,10
UDIVA,151164_animal,11
UDIVA,151164_animal,12
UDIVA,151164_animal,13
UDIVA,151164_animal,14
UDIVA,151164_animal,15
UDIVA,151164_animal,3
UDIVA,151164_animal,6
UDIVA,151164_animal,9
UDIVA,151164_talk,11
UDIVA,151164_talk,12
UDIVA,151164_talk,13
UDIVA,151164_talk,14
UDIVA,151164_talk,15
UDIVA,151164_talk,2
UDIVA,151165_talk,15
UDIVA,152153_animal,10
UDIVA,152153_animal,11
UDIVA,152153_animal,12
UDIVA,152153_animal,13
UDIVA,152153_animal,14
UDIVA,152153_animal,18
UDIVA,152153_animal,19
UDIVA,152153_animal,2
UDIVA,152153_animal,20
UDIVA,152153_animal,21
UDIVA,152153_animal,3
UDIVA,152153_animal,35
UDIVA,152153_animal,4
UDIVA,152153_animal,5
UDIVA,152153_animal,6
UDIVA,152153_animal,7
UDIVA,152153_animal,8
UDIVA,152153_animal,9
UDIVA,152153_talk,4
UDIVA,156169_ghost,2
UDIVA,156169_ghost,5
UDIVA,156169_talk,16
UDIVA,156169_talk,7
UDIVA,156169_talk,8
UDIVA,164165_animal,23
UDIVA,167168_animal,2
UDIVA,167168_animal,3
UDIVA,167168_talk,10
UDIVA,167168_talk,3
UDIVA,167168_talk,4
UDIVA,167168_talk,9
UDIVA,169171_animal,1
UDIVA,169171_animal,10
UDIVA,169171_animal,11
UDIVA,169171_animal,12
UDIVA,169171_animal,17
UDIVA,169171_animal,18
UDIVA,169171_animal,19
UDIVA,169171_animal,2
UDIVA,169171_animal,3
UDIVA,169171_animal,4
UDIVA,169171_animal,5
UDIVA,169171_animal,6
UDIVA,169171_animal,7
UDIVA,169171_animal,8
UDIVA,169171_animal,9
UDIVA,169171_ghost,10
UDIVA,169171_ghost,11
UDIVA,169171_ghost,14
UDIVA,169171_ghost,15
UDIVA,169171_ghost,4
UDIVA,169171_talk,10
UDIVA,169171_talk,11
UDIVA,169171_talk,12
UDIVA,169171_talk,13
UDIVA,169171_talk,14
UDIVA,169171_talk,15
UDIVA,169171_talk,16
UDIVA,169171_talk,17
UDIVA,169171_talk,18
UDIVA,169171_talk,6
UDIVA,169171_talk,7
UDIVA,169171_talk,8
UDIVA,169171_talk,9
UDIVA,172185_animal,11
UDIVA,172185_animal,14
UDIVA,172185_animal,15
UDIVA,172185_talk,10
UDIVA,172185_talk,11
UDIVA,172185_talk,12
UDIVA,172185_talk,13
UDIVA,172185_talk,14
UDIVA,172185_talk,15
UDIVA,172185_talk,16
UDIVA,172185_talk,17
UDIVA,172185_talk,18
UDIVA,172185_talk,19
UDIVA,172185_talk,20
UDIVA,172185_talk,21
UDIVA,172185_talk,7
UDIVA,172185_talk,8
UDIVA,172185_talk,9
UDIVA,173176_animal,20
UDIVA,173179_talk,10
UDIVA,184185_talk,1
UDIVA,184185_talk,19
UDIVA,188189_animal,10
UDIVA,188189_animal,16
UDIVA,188189_animal,51
UDIVA,188189_animal,54
UDIVA,188189_animal,55
UDIVA,188189_animal,56
UDIVA,188189_animal,57
UDIVA,188189_animal,58
UDIVA,188189_talk,10
UDIVA,188189_talk,17
UDIVA,188189_talk,18
UDIVA,188189_talk,19
UDIVA,188189_talk,20
UDIVA,188189_talk,21
UDIVA,188189_talk,22
UDIVA,188189_talk,27
UDIVA,188189_talk,4
UDIVA,188189_talk,7
UDIVA,188189_talk,8
UDIVA,188189_talk,9
